design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,instance_area_um2,stdcell_area_um2,stdcell_count,core_area_um2,utilization_pct,flow_elapsed_seconds,stage_elapsed_seconds,params_json,result_path,work_result_json,failure_stage,failure_returncode,failure_signature,failure_log_path,synth_script_path,synth_script_sha1,fsm_encfile_path,fsm_encfile_sha1,fsm_encfile_sha256,fsm_encoding_json
attention_score32_exact_root_finalizer_l2,nangate45,71d10b2d0901,7c17a985,attention_score32_exact_root_finalizer_lane_firstpass_v1_7c17a985,ok,3.4877,1000000.0,0.00228,16602.7,16602.7,13415.0,810000.0,2.0497160493827162,195.71999999999997,,"{""CLOCK_PERIOD"": 8.0, ""CORE_AREA"": ""50 50 950 950"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1000 1000"", ""PLACE_DENSITY"": 0.3, ""SYNTH_HIERARCHICAL"": 1, ""tag_prefix"": ""attention_score32_exact_root_finalizer_lane_firstpass_v1""}",/orfs/flow/reports/nangate45/attention_score32_exact_root_finalizer_l2/base/6_finish.rpt,runs/designs/npu_blocks/attention_score32_exact_root_finalizer_l2/work/7c17a985/result.json,,,,,,,,,,
attention_score32_exact_root_finalizer_l2,nangate45,71d10b2d0901,16461852,attention_score32_exact_root_finalizer_lane_firstpass_v1_16461852,ok,3.4594,1000000.0,0.00218,16318.0,16318.0,13169.0,810000.0,2.014567901234568,231.10999999999999,,"{""CLOCK_PERIOD"": 8.0, ""CORE_AREA"": ""50 50 950 950"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1000 1000"", ""PLACE_DENSITY"": 0.5, ""SYNTH_HIERARCHICAL"": 1, ""tag_prefix"": ""attention_score32_exact_root_finalizer_lane_firstpass_v1""}",/orfs/flow/reports/nangate45/attention_score32_exact_root_finalizer_l2/base/6_finish.rpt,runs/designs/npu_blocks/attention_score32_exact_root_finalizer_l2/work/16461852/result.json,,,,,,,,,,
