run_key,attempt,trial_index,seed,status,metrics_csv,critical_path_ns,die_area,total_power_mw,failure_category,failure_stage,failure_signature
l1_decoder_attention_score_bank_proxy_pnr_v1_run_8fd29ecf3ed8dbba,1,1,0,failed,runs/designs/npu_blocks/attention_score_bank_proxy_16kx256/metrics.csv,2.8162,9000000.0,0.19,validation_error,acceptance,runs/designs/npu_blocks/attention_score_bank_proxy_16kx256/metrics.csv: no status=ok rows (statuses=flow_failed)
l1_decoder_attention_score_bank_proxy_pnr_v1_run_03f8a35ea97d7f03,2,2,1,succeeded,runs/designs/npu_blocks/attention_score_bank_proxy_16kx256/metrics.csv,2.8162,9000000.0,0.19,none,,
