design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,instance_area_um2,stdcell_area_um2,stdcell_count,core_area_um2,utilization_pct,flow_elapsed_seconds,stage_elapsed_seconds,params_json,result_path,work_result_json,failure_stage,failure_returncode,failure_signature,failure_log_path,synth_script_path,synth_script_sha1,fsm_encfile_path,fsm_encfile_sha1,fsm_encfile_sha256,fsm_encoding_json
attention_score32_exact_finalizer_bank_control_l8_b16,nangate45,cb5c3011600b,c655993b,attention_score32_exact_finalizer_bank_control_lane8_firstpass_v1_c655993b,ok,2.8905,2560000.0,0.00677,9408.42,9408.42,12717.0,2250000.0,0.418152,177.46000000000004,,"{""CLOCK_PERIOD"": 8.0, ""CORE_AREA"": ""50 50 1550 1550"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1600 1600"", ""IO_PLACER_H"": ""metal3 metal5"", ""IO_PLACER_V"": ""metal4 metal6"", ""PLACE_DENSITY"": 0.3, ""PLACE_PINS_ARGS"": ""-min_distance 1"", ""SYNTH_HIERARCHICAL"": 1, ""tag_prefix"": ""attention_score32_exact_finalizer_bank_control_lane8_firstpass_v1""}",/orfs/flow/reports/nangate45/attention_score32_exact_finalizer_bank_control_l8_b16/base/6_finish.rpt,runs/designs/npu_blocks/attention_score32_exact_finalizer_bank_control_l8_b16/work/c655993b/result.json,,,,,,,,,,
