design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,params_json,result_path
candidate_stream_merge_fifo_k1_l16_t16_d16_wrapper,nangate45,5edd40c44ef8,351c917e,candidate_stream_merge_fifo_nangate45_highutil_b9f525ac,ok,2.9506,13109.105025,0.0153,"{""CLOCK_PERIOD"": 2.5, ""CORE_UTILIZATION"": 60, ""FLOW_RANDOM_SEED"": 5, ""PLACE_DENSITY"": 0.68, ""SYNTH_MEMORY_MAX_BITS"": 32768, ""TAG"": ""candidate_stream_merge_fifo_nangate45_highutil_b9f525ac""}",runs/designs/activations/trials/trial_005/candidate_stream_merge_fifo_k1_l16_t16_d16_wrapper/work/351c917e/result.json
candidate_stream_merge_fifo_k1_l16_t16_d16_wrapper,nangate45,5edd40c44ef8,f5e749b0,candidate_stream_merge_fifo_nangate45_highutil_3fc3a397,ok,2.9047,15682.5529,0.0157,"{""CLOCK_PERIOD"": 2.5, ""CORE_UTILIZATION"": 50, ""FLOW_RANDOM_SEED"": 5, ""PLACE_DENSITY"": 0.68, ""SYNTH_MEMORY_MAX_BITS"": 32768, ""TAG"": ""candidate_stream_merge_fifo_nangate45_highutil_3fc3a397""}",runs/designs/activations/trials/trial_005/candidate_stream_merge_fifo_k1_l16_t16_d16_wrapper/work/f5e749b0/result.json
