design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,params_json,result_path
adder_koggestone_64u_wrapper_ng45_macro,nangate45,ab64b87302b2,d7a0c92c,l1_macro_adder64u_koggestone_ng45_d7a0c92c,ok,-1.0,160000.0,0.00158,{"CLOCK_PERIOD":2.5,"CLOCK_PORT":"","CORE_AREA":"20 20 380 380","CORE_UTILIZATION":"","DIE_AREA":"0 0 400 400","FLOW_VARIANT":"base","PLACE_DENSITY":0.4,"tag_prefix":"l1_macro_adder64u_koggestone_ng45"},/orfs/flow/reports/nangate45/adder_koggestone_64u_wrapper_ng45_macro/base/6_finish.rpt
