run_key,attempt,trial_index,seed,status,metrics_csv,critical_path_ns,die_area,total_power_mw,failure_category,failure_stage,failure_signature
l1_decoder_attention_decode_score_multivalue_gqa8_folded_lanes2_pnr_v1_run_6c51a9cd7a58a8da,1,1,0,succeeded,,,,,none,,
