design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,params_json,result_path
softmax_rowwise_q12_pwl_r8_acc28_recip_q10_bucket8_wrapper,nangate45,47cda9198cc1,af28146f,softmax_rowwise_q12_pwl_recip_norm_nangate45_highutil_da64be35,ok,29.978,313180.140625,15.3,"{""CLOCK_PERIOD"": 2.5, ""CORE_UTILIZATION"": 60, ""PLACE_DENSITY"": 0.68, ""TAG"": ""softmax_rowwise_q12_pwl_recip_norm_nangate45_highutil_da64be35""}",runs/designs/activations/softmax_rowwise_q12_pwl_r8_acc28_recip_q10_bucket8_wrapper/work/af28146f/result.json
softmax_rowwise_q12_pwl_r8_acc28_recip_q10_bucket8_wrapper,nangate45,47cda9198cc1,f84f343b,softmax_rowwise_q12_pwl_recip_norm_nangate45_highutil_87b48795,ok,30.017,375578.994025,15.2,"{""CLOCK_PERIOD"": 2.5, ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.68, ""TAG"": ""softmax_rowwise_q12_pwl_recip_norm_nangate45_highutil_87b48795""}",runs/designs/activations/softmax_rowwise_q12_pwl_r8_acc28_recip_q10_bucket8_wrapper/work/f84f343b/result.json
