run_key,attempt,trial_index,seed,status,metrics_csv,critical_path_ns,die_area,total_power_mw,failure_category,failure_stage,failure_signature
l1_prop_l1_terminal_sigmoid_dualsoak_v1_nangate45_r1_run_955174a19e7cfef2,1,1,,failed,,,,,checkout_error,checkout,"failed to prepare worktree: Command '['git', '-C', '/workspaces/rtlgen-eval-clean', 'fetch', '--quiet', 'origin']' returned non-zero exit status 1."
l1_prop_l1_terminal_sigmoid_dualsoak_v1_nangate45_r1_run_271f9b5be7ee1f2e,2,1,0,succeeded,runs/designs/activations/terminal_sigmoid_int8_pwl_dualsoak_wrapper/metrics.csv,0.1904,25600.0,5.84e-05,none,,
