design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,params_json,result_path
softmax_rowwise_int8_r8_acc24_wrapper,nangate45,e94bd8a8a003,331b4c0f,softmax_rowwise_ng45_v1_bd9157ff,ok,20.3761,176005.4209,1.46,"{""CLOCK_PERIOD"": 4.0, ""CORE_UTILIZATION"": 30, ""PLACE_DENSITY"": 0.45, ""TAG"": ""softmax_rowwise_ng45_v1_bd9157ff""}",runs/designs/activations/softmax_rowwise_int8_r8_acc24_wrapper/softmax_rowwise_int8_r8_acc24_wrapper/work/331b4c0f/result.json
softmax_rowwise_int8_r8_acc24_wrapper,nangate45,e94bd8a8a003,0881e02c,softmax_rowwise_ng45_v1_545b5b4f,ok,20.33,176005.4209,1.46,"{""CLOCK_PERIOD"": 4.0, ""CORE_UTILIZATION"": 30, ""PLACE_DENSITY"": 0.6, ""TAG"": ""softmax_rowwise_ng45_v1_545b5b4f""}",runs/designs/activations/softmax_rowwise_int8_r8_acc24_wrapper/softmax_rowwise_int8_r8_acc24_wrapper/work/0881e02c/result.json
softmax_rowwise_int8_r8_acc24_wrapper,nangate45,e94bd8a8a003,d167bc90,softmax_rowwise_ng45_v1_84a011f1,ok,20.2789,105898.1764,1.46,"{""CLOCK_PERIOD"": 4.0, ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.45, ""TAG"": ""softmax_rowwise_ng45_v1_84a011f1""}",runs/designs/activations/softmax_rowwise_int8_r8_acc24_wrapper/softmax_rowwise_int8_r8_acc24_wrapper/work/d167bc90/result.json
softmax_rowwise_int8_r8_acc24_wrapper,nangate45,e94bd8a8a003,7b4a20b8,softmax_rowwise_ng45_v1_317024c0,ok,20.3084,105898.1764,1.45,"{""CLOCK_PERIOD"": 4.0, ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.6, ""TAG"": ""softmax_rowwise_ng45_v1_317024c0""}",runs/designs/activations/softmax_rowwise_int8_r8_acc24_wrapper/softmax_rowwise_int8_r8_acc24_wrapper/work/7b4a20b8/result.json
softmax_rowwise_int8_r8_acc24_wrapper,nangate45,e94bd8a8a003,e2c337a8,softmax_rowwise_ng45_v1_e8e3ad7e,ok,20.364,176005.4209,1.12,"{""CLOCK_PERIOD"": 6.0, ""CORE_UTILIZATION"": 30, ""PLACE_DENSITY"": 0.45, ""TAG"": ""softmax_rowwise_ng45_v1_e8e3ad7e""}",runs/designs/activations/softmax_rowwise_int8_r8_acc24_wrapper/softmax_rowwise_int8_r8_acc24_wrapper/work/e2c337a8/result.json
softmax_rowwise_int8_r8_acc24_wrapper,nangate45,e94bd8a8a003,57faa721,softmax_rowwise_ng45_v1_6c63d092,ok,20.475,176005.4209,1.09,"{""CLOCK_PERIOD"": 6.0, ""CORE_UTILIZATION"": 30, ""PLACE_DENSITY"": 0.6, ""TAG"": ""softmax_rowwise_ng45_v1_6c63d092""}",runs/designs/activations/softmax_rowwise_int8_r8_acc24_wrapper/softmax_rowwise_int8_r8_acc24_wrapper/work/57faa721/result.json
softmax_rowwise_int8_r8_acc24_wrapper,nangate45,e94bd8a8a003,91c9afdc,softmax_rowwise_ng45_v1_de52b603,ok,20.3251,105898.1764,1.09,"{""CLOCK_PERIOD"": 6.0, ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.45, ""TAG"": ""softmax_rowwise_ng45_v1_de52b603""}",runs/designs/activations/softmax_rowwise_int8_r8_acc24_wrapper/softmax_rowwise_int8_r8_acc24_wrapper/work/91c9afdc/result.json
softmax_rowwise_int8_r8_acc24_wrapper,nangate45,e94bd8a8a003,49828ffb,softmax_rowwise_ng45_v1_9dd950f2,ok,20.2712,105898.1764,1.11,"{""CLOCK_PERIOD"": 6.0, ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.6, ""TAG"": ""softmax_rowwise_ng45_v1_9dd950f2""}",runs/designs/activations/softmax_rowwise_int8_r8_acc24_wrapper/softmax_rowwise_int8_r8_acc24_wrapper/work/49828ffb/result.json
