design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,instance_area_um2,stdcell_area_um2,stdcell_count,core_area_um2,utilization_pct,flow_elapsed_seconds,stage_elapsed_seconds,params_json,result_path,work_result_json,failure_stage,failure_returncode,failure_signature,failure_log_path,synth_script_path,synth_script_sha1,fsm_encfile_path,fsm_encfile_sha1,fsm_encfile_sha256,fsm_encoding_json
attention_exact_partial_async_fifo_d4_destination_domain_physical,nangate45,ea83797441b0,099a0e9e,attention_exact_partial_async_fifo_per_domain_v1_099a0e9e,ok,0.6962,250000.0,0.000624,4911.16,4911.16,3251.0,202500.0,2.4252641975308644,69.19,,"{""CLOCK_PERIOD"": 6.0, ""CORE_AREA"": ""25 25 475 475"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 500 500"", ""PLACE_DENSITY"": 0.4, ""SYNTH_HIERARCHICAL"": 1, ""tag_prefix"": ""attention_exact_partial_async_fifo_per_domain_v1""}",/orfs/flow/reports/nangate45/attention_exact_partial_async_fifo_d4_destination_domain_physical/base/6_finish.rpt,runs/designs/npu_blocks/attention_exact_partial_async_fifo_d4_destination_domain_physical/work/099a0e9e/result.json,,,,,,,,,,
attention_exact_partial_async_fifo_d4_destination_domain_physical,nangate45,ea83797441b0,6e0fc234,attention_exact_partial_async_fifo_per_domain_v1_6e0fc234,ok,0.6515,250000.0,0.000485,4908.76,4908.76,3250.0,202500.0,2.424079012345679,63.099999999999994,,"{""CLOCK_PERIOD"": 8.0, ""CORE_AREA"": ""25 25 475 475"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 500 500"", ""PLACE_DENSITY"": 0.4, ""SYNTH_HIERARCHICAL"": 1, ""tag_prefix"": ""attention_exact_partial_async_fifo_per_domain_v1""}",/orfs/flow/reports/nangate45/attention_exact_partial_async_fifo_d4_destination_domain_physical/base/6_finish.rpt,runs/designs/npu_blocks/attention_exact_partial_async_fifo_d4_destination_domain_physical/work/6e0fc234/result.json,,,,,,,,,,
attention_exact_partial_async_fifo_d4_destination_domain_physical,nangate45,ea83797441b0,47f786b2,attention_exact_partial_async_fifo_per_domain_v1_47f786b2,ok,0.6516,250000.0,0.000409,4910.89,4910.89,3251.0,202500.0,2.425130864197531,64.53,,"{""CLOCK_PERIOD"": 10.0, ""CORE_AREA"": ""25 25 475 475"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 500 500"", ""PLACE_DENSITY"": 0.4, ""SYNTH_HIERARCHICAL"": 1, ""tag_prefix"": ""attention_exact_partial_async_fifo_per_domain_v1""}",/orfs/flow/reports/nangate45/attention_exact_partial_async_fifo_d4_destination_domain_physical/base/6_finish.rpt,runs/designs/npu_blocks/attention_exact_partial_async_fifo_d4_destination_domain_physical/work/47f786b2/result.json,,,,,,,,,,
attention_exact_partial_async_fifo_d4_destination_domain_physical,nangate45,ea83797441b0,66cddd28,attention_exact_partial_async_fifo_per_domain_v1_66cddd28,ok,0.6508,250000.0,0.000354,4911.16,4911.16,3248.0,202500.0,2.4252641975308644,72.91,,"{""CLOCK_PERIOD"": 12.0, ""CORE_AREA"": ""25 25 475 475"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 500 500"", ""PLACE_DENSITY"": 0.4, ""SYNTH_HIERARCHICAL"": 1, ""tag_prefix"": ""attention_exact_partial_async_fifo_per_domain_v1""}",/orfs/flow/reports/nangate45/attention_exact_partial_async_fifo_d4_destination_domain_physical/base/6_finish.rpt,runs/designs/npu_blocks/attention_exact_partial_async_fifo_d4_destination_domain_physical/work/66cddd28/result.json,,,,,,,,,,
