design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,instance_area_um2,stdcell_area_um2,macro_area_um2,macro_count,stdcell_count,core_area_um2,utilization_pct,flow_elapsed_seconds,stage_elapsed_seconds,params_json,result_path,work_result_json,failure_stage,failure_returncode,failure_signature,failure_log_path,synth_script_path,synth_script_sha1,fsm_encfile_path,fsm_encfile_sha1,fsm_encfile_sha256,fsm_encoding_json,blackbox_instance_counts,missing_blackboxes,macro_manifest_path,macro_selection,mode_name,mode_use_macro,compare_group
attention_shared_sram_k_round_scheduler_b17_w17,nangate45,9aff1bd66d28,f93ade3a,attention_shared_sram_k_round_scheduler_ppa_v1_f93ade3a,ok,3.952,1210000.0,0.106,368097.0,368097.0,0.0,0,170160.0,1000000.0,36.8097,1742.0099999999995,,"{""CLOCK_PERIOD"": 4.0, ""CORE_AREA"": ""50 50 1050 1050"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1100 1100"", ""PLACE_DENSITY"": 0.5, ""SYNTH_HIERARCHICAL"": 1, ""tag_prefix"": ""attention_shared_sram_k_round_scheduler_ppa_v1""}",/orfs/flow/reports/nangate45/attention_shared_sram_k_round_scheduler_b17_w17/base/6_finish.rpt,runs/designs/npu_blocks/attention_shared_sram_k_round_scheduler_b17_w17/work/f93ade3a/result.json,,,,,,,,,,,{},[],,{},default,True,
attention_shared_sram_k_round_scheduler_b17_w17,nangate45,9aff1bd66d28,e78926cb,attention_shared_sram_k_round_scheduler_ppa_v1_e78926cb,ok,4.0631,1210000.0,0.0728,368020.0,368020.0,0.0,0,170053.0,1000000.0,36.802,1693.43,,"{""CLOCK_PERIOD"": 6.0, ""CORE_AREA"": ""50 50 1050 1050"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1100 1100"", ""PLACE_DENSITY"": 0.5, ""SYNTH_HIERARCHICAL"": 1, ""tag_prefix"": ""attention_shared_sram_k_round_scheduler_ppa_v1""}",/orfs/flow/reports/nangate45/attention_shared_sram_k_round_scheduler_b17_w17/base/6_finish.rpt,runs/designs/npu_blocks/attention_shared_sram_k_round_scheduler_b17_w17/work/e78926cb/result.json,,,,,,,,,,,{},[],,{},default,True,
attention_shared_sram_k_round_scheduler_b17_w17,nangate45,9aff1bd66d28,fd384b8e,attention_shared_sram_k_round_scheduler_ppa_v1_fd384b8e,ok,3.8605,1210000.0,0.0563,368181.0,368181.0,0.0,0,170253.0,1000000.0,36.8181,1814.2699999999998,,"{""CLOCK_PERIOD"": 8.0, ""CORE_AREA"": ""50 50 1050 1050"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1100 1100"", ""PLACE_DENSITY"": 0.5, ""SYNTH_HIERARCHICAL"": 1, ""tag_prefix"": ""attention_shared_sram_k_round_scheduler_ppa_v1""}",/orfs/flow/reports/nangate45/attention_shared_sram_k_round_scheduler_b17_w17/base/6_finish.rpt,runs/designs/npu_blocks/attention_shared_sram_k_round_scheduler_b17_w17/work/fd384b8e/result.json,,,,,,,,,,,{},[],,{},default,True,
attention_shared_sram_k_round_scheduler_b17_w17,nangate45,9aff1bd66d28,e820f91b,attention_shared_sram_k_round_scheduler_ppa_v1_e820f91b,ok,3.8432,1210000.0,0.0463,368088.0,368088.0,0.0,0,170163.0,1000000.0,36.8088,1725.6999999999998,,"{""CLOCK_PERIOD"": 10.0, ""CORE_AREA"": ""50 50 1050 1050"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1100 1100"", ""PLACE_DENSITY"": 0.5, ""SYNTH_HIERARCHICAL"": 1, ""tag_prefix"": ""attention_shared_sram_k_round_scheduler_ppa_v1""}",/orfs/flow/reports/nangate45/attention_shared_sram_k_round_scheduler_b17_w17/base/6_finish.rpt,runs/designs/npu_blocks/attention_shared_sram_k_round_scheduler_b17_w17/work/e820f91b/result.json,,,,,,,,,,,{},[],,{},default,True,
attention_shared_sram_k_round_scheduler_b17_w17,nangate45,9aff1bd66d28,13bdc83f,attention_shared_sram_k_round_scheduler_ppa_v1_13bdc83f,ok,3.9061,1210000.0,0.0397,367996.0,367996.0,0.0,0,170045.0,1000000.0,36.7996,1754.4899999999998,,"{""CLOCK_PERIOD"": 12.0, ""CORE_AREA"": ""50 50 1050 1050"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1100 1100"", ""PLACE_DENSITY"": 0.5, ""SYNTH_HIERARCHICAL"": 1, ""tag_prefix"": ""attention_shared_sram_k_round_scheduler_ppa_v1""}",/orfs/flow/reports/nangate45/attention_shared_sram_k_round_scheduler_b17_w17/base/6_finish.rpt,runs/designs/npu_blocks/attention_shared_sram_k_round_scheduler_b17_w17/work/13bdc83f/result.json,,,,,,,,,,,{},[],,{},default,True,
attention_shared_sram_k_round_scheduler_b17_w17,nangate45,9aff1bd66d28,a5744a21,attention_shared_sram_k_round_scheduler_ppa_v1_a5744a21,ok,3.9596,1210000.0,0.0314,368149.0,368149.0,0.0,0,170219.0,1000000.0,36.8149,1673.6299999999999,,"{""CLOCK_PERIOD"": 16.0, ""CORE_AREA"": ""50 50 1050 1050"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1100 1100"", ""PLACE_DENSITY"": 0.5, ""SYNTH_HIERARCHICAL"": 1, ""tag_prefix"": ""attention_shared_sram_k_round_scheduler_ppa_v1""}",/orfs/flow/reports/nangate45/attention_shared_sram_k_round_scheduler_b17_w17/base/6_finish.rpt,runs/designs/npu_blocks/attention_shared_sram_k_round_scheduler_b17_w17/work/a5744a21/result.json,,,,,,,,,,,{},[],,{},default,True,
