run_key,attempt,trial_index,seed,status,metrics_csv,critical_path_ns,die_area,total_power_mw,failure_category,failure_stage,failure_signature
l1_npu_dense_gemm_tile_scaling_v2_run_cbf35df8e358c32f,1,1,0,succeeded,runs/designs/npu_blocks/npu_dense_gemm_tile_fp16_16x8_k1_p1/metrics.csv,5.9811,2560000.0,9.5,none,,
