design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,params_json,result_path
mult16u_normal_brentkung_wrapper,nangate45,652389751013,f4b257c1,mult16b_ppg_cpa_nangate45_40523b9d,ok,2.3112,18203.4064,0.00252,{"CLOCK_PERIOD": 2.5, "CORE_UTILIZATION": 10, "PLACE_DENSITY": 0.55, "TAG": "mult16b_ppg_cpa_nangate45_40523b9d"},/workspaces/RTLGen/runs/multipliers/ppg_cpa_16b/mult16u_normal_brentkung_wrapper/work/f4b257c1/result.json
mult16u_normal_brentkung_wrapper,sky130hd,652389751013,4e2826c3,mult16b_ppg_cpa_sky130_70e18859,ok,9.9558,86453.6409,0.00533,{"CLOCK_PERIOD": 6.0, "CORE_UTILIZATION": 10, "PLACE_DENSITY": 0.55, "TAG": "mult16b_ppg_cpa_sky130_70e18859"},/workspaces/RTLGen/runs/multipliers/ppg_cpa_16b/mult16u_normal_brentkung_wrapper/work/4e2826c3/result.json
mult16u_normal_brentkung_wrapper,asap7,652389751013,0bbee30a,mult16b_ppg_cpa_asap7_3b70c61f,ok,1.0218644000000001,1222.621156,0.261,{"CLOCK_PERIOD": 1.0, "CORE_UTILIZATION": 10, "PLACE_DENSITY": 0.55, "TAG": "mult16b_ppg_cpa_asap7_3b70c61f"},/workspaces/RTLGen/runs/multipliers/ppg_cpa_16b/mult16u_normal_brentkung_wrapper/work/0bbee30a/result.json
