design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,params_json,result_path
softmax_rowwise_q12_pwl_r8_acc28_wrapper,nangate45,ac5677b855fc,d2dbc8ad,softmax_rowwise_q12_pwl_nangate45_highutil_da64be35,ok,59.2904,400954.9041,29.1,"{""CLOCK_PERIOD"": 2.5, ""CORE_UTILIZATION"": 60, ""PLACE_DENSITY"": 0.68, ""TAG"": ""softmax_rowwise_q12_pwl_nangate45_highutil_da64be35""}",runs/designs/activations/softmax_rowwise_q12_pwl_r8_acc28_wrapper/work/d2dbc8ad/result.json
softmax_rowwise_q12_pwl_r8_acc28_wrapper,nangate45,ac5677b855fc,b6f2f5cf,softmax_rowwise_q12_pwl_nangate45_highutil_87b48795,ok,58.7397,480879.837025,29.1,"{""CLOCK_PERIOD"": 2.5, ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.68, ""TAG"": ""softmax_rowwise_q12_pwl_nangate45_highutil_87b48795""}",runs/designs/activations/softmax_rowwise_q12_pwl_r8_acc28_wrapper/work/b6f2f5cf/result.json
