design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,instance_area_um2,stdcell_area_um2,stdcell_count,core_area_um2,utilization_pct,flow_elapsed_seconds,stage_elapsed_seconds,params_json,result_path,work_result_json,synth_script_path,synth_script_sha1
attention_two_pass_stream_d4,nangate45,9704322aba9a,8f240871,attention_two_pass_stream_v1,ok,47.5293,6250000.0,20.1,236435.0,236435.0,188374.0,5760000.0,4.104774305555556,4654.94,,"{""CLOCK_PERIOD"": 10, ""CORE_AREA"": ""50 50 2450 2450"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 2500 2500"", ""FLOW_VARIANT"": ""attention_two_pass_stream_v1"", ""PLACE_DENSITY"": 0.3, ""SYNTH_HIERARCHICAL"": 1, ""SYNTH_MEMORY_MAX_BITS"": 65536, ""TAG"": ""attention_two_pass_stream_v1"", ""tag_prefix"": ""attention_two_pass_stream_v1""}",/orfs/flow/reports/nangate45/attention_two_pass_stream_d4/attention_two_pass_stream_v1/6_finish.rpt,runs/designs/npu_blocks/attention_two_pass_stream_d4/work/8f240871/result.json,,
attention_two_pass_stream_d4,nangate45,9704322aba9a,59c51083,attention_two_pass_stream_v1,ok,47.3708,6250000.0,19.9,236007.0,236007.0,187219.0,5760000.0,4.09734375,4867.17,,"{""CLOCK_PERIOD"": 10, ""CORE_AREA"": ""50 50 2450 2450"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 2500 2500"", ""FLOW_VARIANT"": ""attention_two_pass_stream_v1"", ""PLACE_DENSITY"": 0.4, ""SYNTH_HIERARCHICAL"": 1, ""SYNTH_MEMORY_MAX_BITS"": 65536, ""TAG"": ""attention_two_pass_stream_v1"", ""tag_prefix"": ""attention_two_pass_stream_v1""}",/orfs/flow/reports/nangate45/attention_two_pass_stream_d4/attention_two_pass_stream_v1/6_finish.rpt,runs/designs/npu_blocks/attention_two_pass_stream_d4/work/59c51083/result.json,,
