run_key,attempt,trial_index,seed,status,metrics_csv,critical_path_ns,die_area,total_power_mw,failure_category,failure_stage,failure_signature
l1_prop_l1_terminal_sigmoid_seedvariance_v2_nangate45_r2_run_9b4a26d51b1453ca,1,1,101,succeeded,runs/designs/activations/terminal_sigmoid_int8_pwl_seedvariance2_wrapper/trials/trial_001/terminal_sigmoid_int8_pwl_seedvariance2_wrapper/metrics.csv,0.1906,25600.0,5.84e-05,none,,
l1_prop_l1_terminal_sigmoid_seedvariance_v2_nangate45_r2_run_32fda7e30b5d7fd7,2,2,102,succeeded,runs/designs/activations/terminal_sigmoid_int8_pwl_seedvariance2_wrapper/trials/trial_002/terminal_sigmoid_int8_pwl_seedvariance2_wrapper/metrics.csv,0.1898,25600.0,5.83e-05,none,,
l1_prop_l1_terminal_sigmoid_seedvariance_v2_nangate45_r2_run_da4fd3cdc3ae8d1f,3,3,103,succeeded,runs/designs/activations/terminal_sigmoid_int8_pwl_seedvariance2_wrapper/trials/trial_003/terminal_sigmoid_int8_pwl_seedvariance2_wrapper/metrics.csv,0.1899,25600.0,5.84e-05,none,,
l1_prop_l1_terminal_sigmoid_seedvariance_v2_nangate45_r2_run_7a2c2693c8f97720,4,4,104,succeeded,runs/designs/activations/terminal_sigmoid_int8_pwl_seedvariance2_wrapper/trials/trial_004/terminal_sigmoid_int8_pwl_seedvariance2_wrapper/metrics.csv,0.1905,25600.0,5.84e-05,none,,
l1_prop_l1_terminal_sigmoid_seedvariance_v2_nangate45_r2_run_4123385d28adf24f,5,5,105,succeeded,runs/designs/activations/terminal_sigmoid_int8_pwl_seedvariance2_wrapper/trials/trial_005/terminal_sigmoid_int8_pwl_seedvariance2_wrapper/metrics.csv,0.1928,25600.0,5.85e-05,none,,
