design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,instance_area_um2,stdcell_area_um2,stdcell_count,core_area_um2,utilization_pct,flow_elapsed_seconds,stage_elapsed_seconds,params_json,result_path,work_result_json,synth_script_path,synth_script_sha1
attention_score_bank_proxy_16kx256,nangate45,76e13f17dd68,76029cac,attention_score_bank_proxy_v1_proxy_die_2500,ok,5.3857,6250000.0,0.193,2577560.0,30749.9,49517.0,5760000.0,44.74930555555556,374.82,,"{""CLOCK_PERIOD"": 10, ""CORE_AREA"": ""50 50 2450 2450"", ""DIE_AREA"": ""0 0 2500 2500"", ""FLOW_VARIANT"": ""attention_score_bank_proxy_v1_proxy_die_2500"", ""PLACE_DENSITY"": 0.4, ""SYNTH_HIERARCHICAL"": 1, ""SYNTH_MEMORY_MAX_BITS"": 65536, ""TAG"": ""attention_score_bank_proxy_v1_proxy_die_2500"", ""tag_prefix"": ""attention_score_bank_proxy_v1""}",/orfs/flow/reports/nangate45/attention_score_bank_proxy_16kx256/attention_score_bank_proxy_v1_proxy_die_2500/6_finish.rpt,runs/designs/npu_blocks/attention_score_bank_proxy_16kx256/work/76029cac/result.json,/tmp/rtlcp-worktree-e51huxgq/repo/runs/designs/npu_blocks/attention_score_bank_proxy_16kx256/work/76029cac/synth_preserve_blackbox.tcl,2a1e5d08fb9482ecb404d2954781ddfc9301a761
attention_score_bank_proxy_16kx256,nangate45,76e13f17dd68,a17d9d2f,attention_score_bank_proxy_v1_proxy_die_3000,ok,2.8162,9000000.0,0.19,2569590.0,22778.4,50441.0,8410000.0,30.55398335315101,401.32,,"{""CLOCK_PERIOD"": 10, ""CORE_AREA"": ""50 50 2950 2950"", ""DIE_AREA"": ""0 0 3000 3000"", ""FLOW_VARIANT"": ""attention_score_bank_proxy_v1_proxy_die_3000"", ""PLACE_DENSITY"": 0.4, ""SYNTH_HIERARCHICAL"": 1, ""SYNTH_MEMORY_MAX_BITS"": 65536, ""TAG"": ""attention_score_bank_proxy_v1_proxy_die_3000"", ""tag_prefix"": ""attention_score_bank_proxy_v1""}",/orfs/flow/reports/nangate45/attention_score_bank_proxy_16kx256/attention_score_bank_proxy_v1_proxy_die_3000/6_finish.rpt,runs/designs/npu_blocks/attention_score_bank_proxy_16kx256/work/a17d9d2f/result.json,/tmp/rtlcp-worktree-e51huxgq/repo/runs/designs/npu_blocks/attention_score_bank_proxy_16kx256/work/a17d9d2f/synth_preserve_blackbox.tcl,2a1e5d08fb9482ecb404d2954781ddfc9301a761
