design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,params_json,result_path
attention_kv_tile_hd128_kv8_l64_b512_wrapper,nangate45,fbb1538c7721,34d42afe,attention_kv_tile_nangate45_macro_frontier_175641b8,ok,5.3567,68615.183025,1.23,{"CLOCK_PERIOD": 2.5, "CORE_UTILIZATION": 60, "IO_PLACER_H": "metal3 metal5", "IO_PLACER_V": "metal4 metal6", "PLACE_DENSITY": 0.68, "PLACE_PINS_ARGS": "-min_distance 1", "SYNTH_MEMORY_MAX_BITS": 32768, "TAG": "attention_kv_tile_nangate45_macro_frontier_175641b8"},runs/designs/activations/attention_kv_tile_hd128_kv8_l64_b512_wrapper/work/34d42afe/result.json
attention_kv_tile_hd128_kv8_l64_b512_wrapper,nangate45,fbb1538c7721,69e0be16,attention_kv_tile_nangate45_macro_frontier_e0c384c0,ok,5.3635,82228.430025,1.22,{"CLOCK_PERIOD": 2.5, "CORE_UTILIZATION": 50, "IO_PLACER_H": "metal3 metal5", "IO_PLACER_V": "metal4 metal6", "PLACE_DENSITY": 0.68, "PLACE_PINS_ARGS": "-min_distance 1", "SYNTH_MEMORY_MAX_BITS": 32768, "TAG": "attention_kv_tile_nangate45_macro_frontier_e0c384c0"},runs/designs/activations/attention_kv_tile_hd128_kv8_l64_b512_wrapper/work/69e0be16/result.json
