design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,params_json,result_path
attention_kv_reducer_folded_prod_p16_ppc4_l16_v16_s16_a24_wrapper,nangate45,437854748b40,47793342,attention_kv_reducer_folded_nangate45_macro_producer_coupled_5ae42d23,ok,0.4128,59760.6916,0.00891,{"CLOCK_PERIOD": 2.5, "CORE_UTILIZATION": 40, "IO_PLACER_H": "metal3 metal5", "IO_PLACER_V": "metal4 metal6", "PLACE_DENSITY": 0.68, "PLACE_PINS_ARGS": "-min_distance 1", "SYNTH_MEMORY_MAX_BITS": 32768, "TAG": "attention_kv_reducer_folded_nangate45_macro_producer_coupled_5ae42d23"},runs/designs/activations/attention_kv_reducer_folded_prod_p16_ppc4_l16_v16_s16_a24_wrapper/work/47793342/result.json
attention_kv_reducer_folded_prod_p16_ppc4_l16_v16_s16_a24_wrapper,nangate45,437854748b40,2e866fb2,attention_kv_reducer_folded_nangate45_macro_producer_coupled_e0c384c0,ok,0.4023,47899.6996,0.00889,{"CLOCK_PERIOD": 2.5, "CORE_UTILIZATION": 50, "IO_PLACER_H": "metal3 metal5", "IO_PLACER_V": "metal4 metal6", "PLACE_DENSITY": 0.68, "PLACE_PINS_ARGS": "-min_distance 1", "SYNTH_MEMORY_MAX_BITS": 32768, "TAG": "attention_kv_reducer_folded_nangate45_macro_producer_coupled_e0c384c0"},runs/designs/activations/attention_kv_reducer_folded_prod_p16_ppc4_l16_v16_s16_a24_wrapper/work/2e866fb2/result.json
attention_kv_reducer_folded_prod_p16_ppc4_l16_v16_s16_a24_wrapper,nangate45,437854748b40,a1bde72e,attention_kv_reducer_folded_nangate45_macro_producer_coupled_9b3ee623,ok,0.3886,43584.9129,0.00886,{"CLOCK_PERIOD": 2.5, "CORE_UTILIZATION": 55, "IO_PLACER_H": "metal3 metal5", "IO_PLACER_V": "metal4 metal6", "PLACE_DENSITY": 0.68, "PLACE_PINS_ARGS": "-min_distance 1", "SYNTH_MEMORY_MAX_BITS": 32768, "TAG": "attention_kv_reducer_folded_nangate45_macro_producer_coupled_9b3ee623"},runs/designs/activations/attention_kv_reducer_folded_prod_p16_ppc4_l16_v16_s16_a24_wrapper/work/a1bde72e/result.json
attention_kv_reducer_folded_prod_p16_ppc4_l16_v16_s16_a24_wrapper,nangate45,437854748b40,1a159e19,attention_kv_reducer_folded_nangate45_macro_producer_coupled_175641b8,ok,0.3919,39986.001225,0.00885,{"CLOCK_PERIOD": 2.5, "CORE_UTILIZATION": 60, "IO_PLACER_H": "metal3 metal5", "IO_PLACER_V": "metal4 metal6", "PLACE_DENSITY": 0.68, "PLACE_PINS_ARGS": "-min_distance 1", "SYNTH_MEMORY_MAX_BITS": 32768, "TAG": "attention_kv_reducer_folded_nangate45_macro_producer_coupled_175641b8"},runs/designs/activations/attention_kv_reducer_folded_prod_p16_ppc4_l16_v16_s16_a24_wrapper/work/1a159e19/result.json
