run_key,attempt,trial_index,seed,status,metrics_csv,critical_path_ns,die_area,total_power_mw,failure_category,failure_stage,failure_signature
l1_decoder_logit_rank_r128_k1_pin_perimeter_bound_v1_run_aeec1615de5493ba,2,1,0,succeeded,runs/designs/activations/logit_rank_r128_l16_k1_wrapper/metrics.csv,60.0249,409600.0,3.77,none,,
