design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,instance_area_um2,stdcell_area_um2,stdcell_count,core_area_um2,utilization_pct,flow_elapsed_seconds,stage_elapsed_seconds,params_json,result_path,work_result_json,failure_stage,failure_returncode,failure_signature,failure_log_path,synth_script_path,synth_script_sha1,fsm_encfile_path,fsm_encfile_sha1,fsm_encfile_sha256,fsm_encoding_json
attention_score32_exact_local_temporal_reducer_gqa8_physical_harness_p53_reducer_factored_hier_folded_mersenne_w8,nangate45,a9dfa5ebe793,b3bca973,attention_score32_local_temporal_reducer_gqa8_physical_harness_boundary_factored_hier_folded_mersenne_v1_r6_b3bca973,flow_failed,,,,,,,8065600.0,,3461.8500000000004,,"{""CLOCK_PERIOD"": 10.0, ""CORE_AREA"": ""80 80 2920 2920"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 3000 3000"", ""PLACE_DENSITY"": 0.55, ""SYNTH_ARGS"": ""-noshare"", ""SYNTH_HIERARCHICAL"": 1, ""tag_prefix"": ""attention_score32_local_temporal_reducer_gqa8_physical_harness_boundary_factored_hier_folded_mersenne_v1_r6""}",/orfs/flow/logs/nangate45/attention_score32_exact_local_temporal_reducer_gqa8_physical_harness_p53_reducer_factored_hier_folded_mersenne_w8/base,runs/designs/npu_blocks/attention_score32_exact_local_temporal_reducer_gqa8_physical_harness_p53_reducer_factored_hier_folded_mersenne_w8/work/b3bca973/result.json,globalplace,2,Elapsed time: 33:13.97[h:]min:sec. CPU time: user 3576.88 sys 338.07 (196%). Peak memory: 11827728KB.,/orfs/flow/logs/nangate45/attention_score32_exact_local_temporal_reducer_gqa8_physical_harness_p53_reducer_factored_hier_folded_mersenne_w8/base/3_3_place_gp.log,/tmp/rtlcp-worktree-jysyngzt/repo/runs/designs/npu_blocks/attention_score32_exact_local_temporal_reducer_gqa8_physical_harness_p53_reducer_factored_hier_folded_mersenne_w8/work/b3bca973/synth_preserve_blackbox.tcl,8bbdd7639e85fd17465f1e8aa0eda024cf8fe5c9,,,,
attention_score32_exact_local_temporal_reducer_gqa8_physical_harness_p53_reducer_factored_hier_folded_mersenne_w8,nangate45,a9dfa5ebe793,cf6bf533,attention_score32_local_temporal_reducer_gqa8_physical_harness_boundary_factored_hier_folded_mersenne_v1_r6_cf6bf533,flow_failed,,,,,,,8065600.0,,3358.8599999999997,,"{""CLOCK_PERIOD"": 15.0, ""CORE_AREA"": ""80 80 2920 2920"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 3000 3000"", ""PLACE_DENSITY"": 0.55, ""SYNTH_ARGS"": ""-noshare"", ""SYNTH_HIERARCHICAL"": 1, ""tag_prefix"": ""attention_score32_local_temporal_reducer_gqa8_physical_harness_boundary_factored_hier_folded_mersenne_v1_r6""}",/orfs/flow/logs/nangate45/attention_score32_exact_local_temporal_reducer_gqa8_physical_harness_p53_reducer_factored_hier_folded_mersenne_w8/base,runs/designs/npu_blocks/attention_score32_exact_local_temporal_reducer_gqa8_physical_harness_p53_reducer_factored_hier_folded_mersenne_w8/work/cf6bf533/result.json,globalplace,2,Elapsed time: 32:11.58[h:]min:sec. CPU time: user 3460.73 sys 334.95 (196%). Peak memory: 11947620KB.,/orfs/flow/logs/nangate45/attention_score32_exact_local_temporal_reducer_gqa8_physical_harness_p53_reducer_factored_hier_folded_mersenne_w8/base/3_3_place_gp.log,/tmp/rtlcp-worktree-jysyngzt/repo/runs/designs/npu_blocks/attention_score32_exact_local_temporal_reducer_gqa8_physical_harness_p53_reducer_factored_hier_folded_mersenne_w8/work/cf6bf533/synth_preserve_blackbox.tcl,8bbdd7639e85fd17465f1e8aa0eda024cf8fe5c9,,,,
