design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,flow_elapsed_seconds,stage_elapsed_seconds,params_json,result_path,work_result_json,synth_script_path,synth_script_sha1
npu_fp16_cpp_nm1_sigmoidproxy,nangate45,28a93685ca8b,b5526579,npu_fp16_nm1_sigmoidproxy_firstpass,ok,2.7883,1440000.0,0.00036,55.809999999999995,,"{""CLOCK_PERIOD"": 12.0, ""CORE_AREA"": ""80 80 1120 1120"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1200 1200"", ""FLOW_VARIANT"": ""nm1_sigmoidproxy_firstpass"", ""PLACE_DENSITY"": 0.25, ""SYNTH_HIERARCHICAL"": 1, ""SYNTH_KEEP_MODULES"": ""gemm_compute_array vec_act_sigmoid_int8"", ""TAG"": ""npu_fp16_nm1_sigmoidproxy_firstpass"", ""tag_prefix"": ""npu_fp16_nm1_sigmoidproxy""}",/orfs/flow/reports/nangate45/npu_fp16_cpp_nm1_sigmoidproxy/nm1_sigmoidproxy_firstpass/6_finish.rpt,runs/designs/npu_blocks/npu_fp16_cpp_nm1_sigmoidproxy/work/b5526579/result.json,,
