design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,params_json,result_path
l1_noc_segmented_xy_router_p5_w256_vc4_d4_wrapper,nangate45,70517624c143,03af4478,l1_segmented_xy_mesh_router_nangate45_macro_frontier_r4_fb392427,failed,,,,"{""CLOCK_PERIOD"": 1.0, ""CORE_UTILIZATION"": 40, ""FLOW_VARIANT"": ""router_component_r4"", ""PLACE_DENSITY"": 0.52, ""TAG"": ""l1_segmented_xy_mesh_router_nangate45_macro_frontier_r4_fb392427""}",runs/designs/noc/l1_noc_segmented_xy_router_p5_w256_vc4_d4_wrapper/work/03af4478/result.json
l1_noc_segmented_xy_router_p5_w256_vc4_d4_wrapper,nangate45,70517624c143,c87b67ac,l1_segmented_xy_mesh_router_nangate45_macro_frontier_r4_74b8fada,failed,,,,"{""CLOCK_PERIOD"": 1.0, ""CORE_UTILIZATION"": 50, ""FLOW_VARIANT"": ""router_component_r4"", ""PLACE_DENSITY"": 0.52, ""TAG"": ""l1_segmented_xy_mesh_router_nangate45_macro_frontier_r4_74b8fada""}",runs/designs/noc/l1_noc_segmented_xy_router_p5_w256_vc4_d4_wrapper/work/c87b67ac/result.json
l1_noc_segmented_xy_router_p5_w256_vc4_d4_wrapper,nangate45,70517624c143,26fa0615,l1_segmented_xy_mesh_router_nangate45_macro_frontier_r4_40aaf94c,failed,,,,"{""CLOCK_PERIOD"": 1.0, ""CORE_UTILIZATION"": 60, ""FLOW_VARIANT"": ""router_component_r4"", ""PLACE_DENSITY"": 0.52, ""TAG"": ""l1_segmented_xy_mesh_router_nangate45_macro_frontier_r4_40aaf94c""}",runs/designs/noc/l1_noc_segmented_xy_router_p5_w256_vc4_d4_wrapper/work/26fa0615/result.json
