design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,params_json,result_path
attention_softmax_weight_int8_r8_acc24_recip_q8_wrapper,nangate45,534f9481e991,68b32d4b,attention_softmax_weight_generator_ng45_v1_87b48795,ok,5.5809,38032.8004,0.00667,{"CLOCK_PERIOD": 2.5, "CORE_UTILIZATION": 50, "PLACE_DENSITY": 0.68, "TAG": "attention_softmax_weight_generator_ng45_v1_87b48795"},runs/designs/activations/attention_softmax_weight_int8_r8_acc24_recip_q8_wrapper/work/68b32d4b/result.json
attention_softmax_weight_int8_r8_acc24_recip_q8_wrapper,nangate45,534f9481e991,e912623c,attention_softmax_weight_generator_ng45_v1_da64be35,ok,5.6242,31755.24,0.0062,{"CLOCK_PERIOD": 2.5, "CORE_UTILIZATION": 60, "PLACE_DENSITY": 0.68, "TAG": "attention_softmax_weight_generator_ng45_v1_da64be35"},runs/designs/activations/attention_softmax_weight_int8_r8_acc24_recip_q8_wrapper/work/e912623c/result.json
