run_key,attempt,trial_index,seed,status,metrics_csv,critical_path_ns,die_area,total_power_mw,failure_category,failure_stage,failure_signature
l1_prop_l1_terminal_hardswish_seedvariance_v1_nangate45_r2_run_5ceeb0960733828e,1,1,101,failed,,,,,checkout_error,checkout,"failed to prepare worktree: Command '['git', '-C', '/workspaces/rtlgen-eval-clean', 'fetch', '--quiet', 'origin']' returned non-zero exit status 1."
l1_prop_l1_terminal_hardswish_seedvariance_v1_nangate45_r2_run_d9d6302560b37117,2,1,101,succeeded,runs/designs/activations/terminal_hardswish_int8_pwl_seedvariance_wrapper/trials/trial_001/terminal_hardswish_int8_pwl_seedvariance_wrapper/metrics.csv,0.194,25600.0,0.000325,none,,
l1_prop_l1_terminal_hardswish_seedvariance_v1_nangate45_r2_run_161cf52d9ec03172,3,2,102,succeeded,runs/designs/activations/terminal_hardswish_int8_pwl_seedvariance_wrapper/trials/trial_002/terminal_hardswish_int8_pwl_seedvariance_wrapper/metrics.csv,0.1943,25600.0,0.000325,none,,
l1_prop_l1_terminal_hardswish_seedvariance_v1_nangate45_r2_run_23db708095d59733,4,3,103,succeeded,runs/designs/activations/terminal_hardswish_int8_pwl_seedvariance_wrapper/trials/trial_003/terminal_hardswish_int8_pwl_seedvariance_wrapper/metrics.csv,0.1948,25600.0,0.000326,none,,
l1_prop_l1_terminal_hardswish_seedvariance_v1_nangate45_r2_run_1d00d3a9b4621304,5,4,104,succeeded,runs/designs/activations/terminal_hardswish_int8_pwl_seedvariance_wrapper/trials/trial_004/terminal_hardswish_int8_pwl_seedvariance_wrapper/metrics.csv,0.1953,25600.0,0.000325,none,,
l1_prop_l1_terminal_hardswish_seedvariance_v1_nangate45_r2_run_e0b1dbf74ab1afff,6,5,105,succeeded,runs/designs/activations/terminal_hardswish_int8_pwl_seedvariance_wrapper/trials/trial_005/terminal_hardswish_int8_pwl_seedvariance_wrapper/metrics.csv,0.1945,25600.0,0.000325,none,,
