design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,params_json,result_path
bf16_recip_norm_r8_wrapper,nangate45,ce1be96a48ef,707ea19f,bf16_recip_norm_nangate45_highutil_2ae5d3c9,ok,4.2869,50690.271025,0.00479,"{""CLOCK_PERIOD"": 2.5, ""CORE_UTILIZATION"": 60, ""PLACE_DENSITY"": 0.68, ""SYNTH_MEMORY_MAX_BITS"": 32768, ""TAG"": ""bf16_recip_norm_nangate45_highutil_2ae5d3c9""}",runs/designs/activations/bf16_recip_norm_r8_wrapper/work/707ea19f/result.json
bf16_recip_norm_r8_wrapper,nangate45,ce1be96a48ef,4c7cbe9e,bf16_recip_norm_nangate45_highutil_4c4fe1ea,ok,4.3006,60735.138025,0.00478,"{""CLOCK_PERIOD"": 2.5, ""CORE_UTILIZATION"": 50, ""PLACE_DENSITY"": 0.68, ""SYNTH_MEMORY_MAX_BITS"": 32768, ""TAG"": ""bf16_recip_norm_nangate45_highutil_4c4fe1ea""}",runs/designs/activations/bf16_recip_norm_r8_wrapper/work/4c7cbe9e/result.json
