run_key,attempt,trial_index,seed,status,metrics_csv,critical_path_ns,die_area,total_power_mw,failure_category,failure_stage,failure_signature
l1_prop_l1_terminal_tanh_soak_v1_nangate45_r1_run_2b679a7729ecada3,2,1,0,succeeded,runs/designs/activations/terminal_tanh_int8_pwl_soak_wrapper/metrics.csv,0.1811,25600.0,1.04e-05,none,,
