design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,instance_area_um2,stdcell_area_um2,stdcell_count,core_area_um2,utilization_pct,flow_elapsed_seconds,stage_elapsed_seconds,params_json,result_path,work_result_json,synth_script_path,synth_script_sha1
attention_two_pass_stream_iterdiv,nangate45,6a9cbce876b0,e3b7fa41,attention_two_pass_stream_iterdiv_v1,ok,7.5913,6250000.0,1.9,113921.0,113921.0,90362.0,5760000.0,1.9777951388888888,1265.43,,"{""CLOCK_PERIOD"": 10, ""CORE_AREA"": ""50 50 2450 2450"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 2500 2500"", ""FLOW_VARIANT"": ""attention_two_pass_stream_iterdiv_v1"", ""PLACE_DENSITY"": 0.3, ""SYNTH_HIERARCHICAL"": 1, ""SYNTH_MEMORY_MAX_BITS"": 65536, ""TAG"": ""attention_two_pass_stream_iterdiv_v1"", ""tag_prefix"": ""attention_two_pass_stream_iterdiv_v1""}",/orfs/flow/reports/nangate45/attention_two_pass_stream_iterdiv/attention_two_pass_stream_iterdiv_v1/6_finish.rpt,runs/designs/npu_blocks/attention_two_pass_stream_iterdiv/work/e3b7fa41/result.json,,
attention_two_pass_stream_iterdiv,nangate45,6a9cbce876b0,1fde3964,attention_two_pass_stream_iterdiv_v1,ok,7.6355,6250000.0,1.87,113888.0,113888.0,90195.0,5760000.0,1.9772222222222222,1302.25,,"{""CLOCK_PERIOD"": 10, ""CORE_AREA"": ""50 50 2450 2450"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 2500 2500"", ""FLOW_VARIANT"": ""attention_two_pass_stream_iterdiv_v1"", ""PLACE_DENSITY"": 0.4, ""SYNTH_HIERARCHICAL"": 1, ""SYNTH_MEMORY_MAX_BITS"": 65536, ""TAG"": ""attention_two_pass_stream_iterdiv_v1"", ""tag_prefix"": ""attention_two_pass_stream_iterdiv_v1""}",/orfs/flow/reports/nangate45/attention_two_pass_stream_iterdiv/attention_two_pass_stream_iterdiv_v1/6_finish.rpt,runs/designs/npu_blocks/attention_two_pass_stream_iterdiv/work/1fde3964/result.json,,
