design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,flow_elapsed_seconds,stage_elapsed_seconds,params_json,result_path,work_result_json,synth_script_path,synth_script_sha1
npu_fp16_cpp_nm2_softmaxcmp,nangate45,1fc3406500b5,265c7f95,npu_fp16_nm2_softcmp33_flat_nomacro_r1,ok,5.476841177082706,2250000.0,0.189074,1195.08,567.21,"{""CLOCK_PERIOD"": 10.0, ""CORE_AREA"": ""50 50 1450 1450"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1500 1500"", ""FLOW_VARIANT"": ""nm2_softcmp33_flat_nomacro_r1"", ""PLACE_DENSITY"": 0.4, ""SYNTH_HIERARCHICAL"": 0, ""SYNTH_KEEP_MODULES"": """", ""TAG"": ""npu_fp16_nm2_softcmp33_flat_nomacro_r1"", ""tag_prefix"": ""npu_fp16_nm2_softcmp""}",/orfs/flow/logs/nangate45/npu_fp16_cpp_nm2_softmaxcmp/nm2_softcmp33_flat_nomacro_r1/3_3_place_gp.json,runs/designs/npu_blocks/npu_fp16_cpp_nm2_softmaxcmp/work/265c7f95/result.json,,
npu_fp16_cpp_nm2_softmaxcmp,nangate45,1fc3406500b5,d30ccc92,npu_fp16_nm2_softcmp33_flat_nomacro_r2,ok,5.476841177082706,2250000.0,0.189074,1193.98,566.54,"{""CLOCK_PERIOD"": 10.0, ""CORE_AREA"": ""50 50 1450 1450"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1500 1500"", ""FLOW_VARIANT"": ""nm2_softcmp33_flat_nomacro_r2"", ""PLACE_DENSITY"": 0.4, ""SYNTH_HIERARCHICAL"": 0, ""SYNTH_KEEP_MODULES"": """", ""TAG"": ""npu_fp16_nm2_softcmp33_flat_nomacro_r2"", ""tag_prefix"": ""npu_fp16_nm2_softcmp""}",/orfs/flow/logs/nangate45/npu_fp16_cpp_nm2_softmaxcmp/nm2_softcmp33_flat_nomacro_r2/3_3_place_gp.json,runs/designs/npu_blocks/npu_fp16_cpp_nm2_softmaxcmp/work/d30ccc92/result.json,,
npu_fp16_cpp_nm2_softmaxcmp,nangate45,1fc3406500b5,0a363651,npu_fp16_nm2_softcmp33_flat_nomacro_r3,ok,5.476841177082706,2250000.0,0.189074,1194.52,565.03,"{""CLOCK_PERIOD"": 10.0, ""CORE_AREA"": ""50 50 1450 1450"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1500 1500"", ""FLOW_VARIANT"": ""nm2_softcmp33_flat_nomacro_r3"", ""PLACE_DENSITY"": 0.4, ""SYNTH_HIERARCHICAL"": 0, ""SYNTH_KEEP_MODULES"": """", ""TAG"": ""npu_fp16_nm2_softcmp33_flat_nomacro_r3"", ""tag_prefix"": ""npu_fp16_nm2_softcmp""}",/orfs/flow/logs/nangate45/npu_fp16_cpp_nm2_softmaxcmp/nm2_softcmp33_flat_nomacro_r3/3_3_place_gp.json,runs/designs/npu_blocks/npu_fp16_cpp_nm2_softmaxcmp/work/0a363651/result.json,,
npu_fp16_cpp_nm2_softmaxcmp,nangate45,1fc3406500b5,63124ec8,npu_fp16_nm2_softcmp33_hier_macro_r1,ok,5.6781402954904205,2250000.0,0.198878,1232.52,549.33,"{""CLOCK_PERIOD"": 10.0, ""CORE_AREA"": ""50 50 1450 1450"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1500 1500"", ""FLOW_VARIANT"": ""nm2_softcmp33_hier_macro_r1"", ""PLACE_DENSITY"": 0.4, ""SYNTH_HIERARCHICAL"": 1, ""SYNTH_KEEP_MODULES"": ""gemm_compute_array softmax_rowwise_int8_r4_wrapper"", ""TAG"": ""npu_fp16_nm2_softcmp33_hier_macro_r1"", ""tag_prefix"": ""npu_fp16_nm2_softcmp""}",/orfs/flow/logs/nangate45/npu_fp16_cpp_nm2_softmaxcmp/nm2_softcmp33_hier_macro_r1/3_3_place_gp.json,runs/designs/npu_blocks/npu_fp16_cpp_nm2_softmaxcmp/work/63124ec8/result.json,/workspaces/RTLGen/runs/designs/npu_blocks/npu_fp16_cpp_nm2_softmaxcmp/work/63124ec8/synth_preserve_blackbox.tcl,2a1e5d08fb9482ecb404d2954781ddfc9301a761
npu_fp16_cpp_nm2_softmaxcmp,nangate45,1fc3406500b5,9d565569,npu_fp16_nm2_softcmp33_hier_macro_r2,ok,5.6781402954904205,2250000.0,0.198878,1235.83,553.69,"{""CLOCK_PERIOD"": 10.0, ""CORE_AREA"": ""50 50 1450 1450"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1500 1500"", ""FLOW_VARIANT"": ""nm2_softcmp33_hier_macro_r2"", ""PLACE_DENSITY"": 0.4, ""SYNTH_HIERARCHICAL"": 1, ""SYNTH_KEEP_MODULES"": ""gemm_compute_array softmax_rowwise_int8_r4_wrapper"", ""TAG"": ""npu_fp16_nm2_softcmp33_hier_macro_r2"", ""tag_prefix"": ""npu_fp16_nm2_softcmp""}",/orfs/flow/logs/nangate45/npu_fp16_cpp_nm2_softmaxcmp/nm2_softcmp33_hier_macro_r2/3_3_place_gp.json,runs/designs/npu_blocks/npu_fp16_cpp_nm2_softmaxcmp/work/9d565569/result.json,/workspaces/RTLGen/runs/designs/npu_blocks/npu_fp16_cpp_nm2_softmaxcmp/work/9d565569/synth_preserve_blackbox.tcl,2a1e5d08fb9482ecb404d2954781ddfc9301a761
npu_fp16_cpp_nm2_softmaxcmp,nangate45,1fc3406500b5,cebcbcaf,npu_fp16_nm2_softcmp33_hier_macro_r3,ok,5.6781402954904205,2250000.0,0.198878,1233.42,551.64,"{""CLOCK_PERIOD"": 10.0, ""CORE_AREA"": ""50 50 1450 1450"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1500 1500"", ""FLOW_VARIANT"": ""nm2_softcmp33_hier_macro_r3"", ""PLACE_DENSITY"": 0.4, ""SYNTH_HIERARCHICAL"": 1, ""SYNTH_KEEP_MODULES"": ""gemm_compute_array softmax_rowwise_int8_r4_wrapper"", ""TAG"": ""npu_fp16_nm2_softcmp33_hier_macro_r3"", ""tag_prefix"": ""npu_fp16_nm2_softcmp""}",/orfs/flow/logs/nangate45/npu_fp16_cpp_nm2_softmaxcmp/nm2_softcmp33_hier_macro_r3/3_3_place_gp.json,runs/designs/npu_blocks/npu_fp16_cpp_nm2_softmaxcmp/work/cebcbcaf/result.json,/workspaces/RTLGen/runs/designs/npu_blocks/npu_fp16_cpp_nm2_softmaxcmp/work/cebcbcaf/synth_preserve_blackbox.tcl,2a1e5d08fb9482ecb404d2954781ddfc9301a761
