design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,instance_area_um2,stdcell_area_um2,stdcell_count,core_area_um2,utilization_pct,flow_elapsed_seconds,stage_elapsed_seconds,params_json,result_path,work_result_json,failure_stage,failure_returncode,failure_signature,failure_log_path,synth_script_path,synth_script_sha1,fsm_encfile_path,fsm_encfile_sha1,fsm_encfile_sha256,fsm_encoding_json
attention_score32_exact_partial_temporal_finalizer_physical_l4,nangate45,844044e5d67c,7d5d9129,attention_exact_partial_temporal_finalizer_12ns_v1_7d5d9129,ok,11.6114,2560000.0,0.037,386316.0,257291.0,164703.0,2250000.0,17.1696,2142.2599999999998,,"{""CLOCK_PERIOD"": 12.0, ""CORE_AREA"": ""50 50 1550 1550"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1600 1600"", ""PLACE_DENSITY"": 0.4, ""SYNTH_HIERARCHICAL"": 1, ""tag_prefix"": ""attention_exact_partial_temporal_finalizer_12ns_v1""}",/orfs/flow/reports/nangate45/attention_score32_exact_partial_temporal_finalizer_physical_l4/base/6_finish.rpt,runs/designs/npu_blocks/attention_score32_exact_partial_temporal_finalizer_physical_l4/work/7d5d9129/result.json,,,,,/tmp/rtlcp-worktree-gggb2dde/repo/runs/designs/npu_blocks/attention_score32_exact_partial_temporal_finalizer_physical_l4/work/7d5d9129/synth_preserve_blackbox.tcl,8bbdd7639e85fd17465f1e8aa0eda024cf8fe5c9,,,,
