design,platform,config_hash,param_hash,tag,status,critical_path_ns,die_area,total_power_mw,instance_area_um2,stdcell_area_um2,stdcell_count,core_area_um2,utilization_pct,flow_elapsed_seconds,stage_elapsed_seconds,params_json,result_path,work_result_json,failure_stage,failure_returncode,failure_signature,failure_log_path,synth_script_path,synth_script_sha1,fsm_encfile_path,fsm_encfile_sha1,fsm_encfile_sha256,fsm_encoding_json
attention_score32_exact_root_finalizer_l8,nangate45,a06c0f5f5dc8,7c17a985,attention_score32_exact_root_finalizer_lane_firstpass_v1_7c17a985,ok,3.4278,1000000.0,0.0129,24323.3,24323.3,18681.0,810000.0,3.0028765432098767,250.38,,"{""CLOCK_PERIOD"": 8.0, ""CORE_AREA"": ""50 50 950 950"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1000 1000"", ""PLACE_DENSITY"": 0.3, ""SYNTH_HIERARCHICAL"": 1, ""tag_prefix"": ""attention_score32_exact_root_finalizer_lane_firstpass_v1""}",/orfs/flow/reports/nangate45/attention_score32_exact_root_finalizer_l8/base/6_finish.rpt,runs/designs/npu_blocks/attention_score32_exact_root_finalizer_l8/work/7c17a985/result.json,,,,,,,,,,
attention_score32_exact_root_finalizer_l8,nangate45,a06c0f5f5dc8,16461852,attention_score32_exact_root_finalizer_lane_firstpass_v1_16461852,ok,3.435,1000000.0,0.0128,24311.1,24311.1,18630.0,810000.0,3.0013703703703705,272.44,,"{""CLOCK_PERIOD"": 8.0, ""CORE_AREA"": ""50 50 950 950"", ""CORE_UTILIZATION"": """", ""DIE_AREA"": ""0 0 1000 1000"", ""PLACE_DENSITY"": 0.5, ""SYNTH_HIERARCHICAL"": 1, ""tag_prefix"": ""attention_score32_exact_root_finalizer_lane_firstpass_v1""}",/orfs/flow/reports/nangate45/attention_score32_exact_root_finalizer_l8/base/6_finish.rpt,runs/designs/npu_blocks/attention_score32_exact_root_finalizer_l8/work/16461852/result.json,,,,,,,,,,
